datetime,generation_mw,demand_mw,load_shedding,gas,liquid_fuel,coal,hydro,solar,wind,india_bheramara_hvdc,india_tripura,india_adani,nepal,remarks
11/3/24 6:00,10205,10205,0,5094,1012,2220,174,0,2,918,66,719,,
11/3/24 5:00,10439,10439,0,5184,1141,2220,174,0,4,917,70,729,,
11/3/24 4:00,10591,10591,0,5299,1175,2211,174,0,14,918,72,728,,
11/3/24 3:00,11065,11159,90,5299,1639,2210,176,0,20,917,72,732,,
11/3/24 2:00,11163,11500,322,5333,1705,2210,176,0,15,918,74,732,,
11/3/24 1:00,11294,11700,388,5380,1806,2205,176,0,11,918,68,730,,
11/2/24 23:00,12292,12550,246,5425,2507,2455,176,0,9,919,72,729,,
11/2/24 22:00,12648,12850,193,5215,3072,2457,176,0,6,919,72,731,,
11/2/24 21:00,13195,13195,0,5536,3343,2416,176,0,5,917,72,730,,Evening_Peak
11/2/24 20:00,13024,13024,0,5491,3367,2418,176,0,2,775,72,723,,
11/2/24 19:30,12845,13180,320,5486,3193,2413,175,0,6,776,80,716,,
11/2/24 19:00,12602,13150,523,5391,3038,2411,175,0,9,775,78,725,,
11/2/24 18:00,12352,13100,714,5394,2767,2392,174,0,13,799,80,733,,
11/2/24 17:00,11256,11900,615,5127,2012,2209,174,12,3,920,68,731,,
11/2/24 16:00,10901,11500,572,5038,1746,2133,173,109,2,919,50,731,,
11/2/24 15:00,11124,11850,693,5264,1580,2154,174,252,3,919,56,722,,
11/2/24 14:00,11322,11800,456,5329,1578,2151,174,368,9,919,64,730,,
11/2/24 13:00,11355,11700,329,5438,1424,2157,176,449,9,920,56,726,,
11/2/24 12:00,11305,11305,0,5540,1219,2165,176,500,7,920,56,722,,
11/2/24 11:00,10739,10739,0,5429,899,2084,176,436,11,919,52,733,,
11/2/24 10:00,10216,10216,0,5129,765,2043,176,399,2,920,52,730,,
11/2/24 9:00,10171,10171,0,5017,896,2091,176,305,1,918,46,721,,
11/2/24 8:00,10087,10087,0,5089,874,2091,174,171,0,919,42,727,,
11/2/24 7:00,9984,9984,0,5183,789,2090,175,48,1,920,54,724,,
11/2/24 6:00,9970,9970,0,5190,790,2109,174,0,3,919,56,729,,
11/2/24 5:00,10211,10211,0,5225,851,2252,174,0,10,919,56,724,,
11/2/24 4:00,10432,10432,0,5238,1048,2252,174,0,5,920,62,733,,
11/2/24 3:00,10839,10839,0,5215,1480,2253,176,0,7,919,64,725,,
11/2/24 2:00,11032,11250,208,5334,1558,2250,176,0,4,919,64,727,,
11/2/24 1:00,11306,11600,281,5504,1656,2250,176,0,7,919,66,728,,
11/1/24 23:00,12222,12222,0,5487,2372,2511,126,0,9,920,70,727,,
11/1/24 22:00,12310,12310,0,5403,2549,2508,126,0,5,919,68,732,,
11/1/24 21:00,12301,12301,0,5403,2548,2509,126,0,3,919,66,727,,
11/1/24 20:00,12263,12263,0,5515,2503,2486,176,0,10,778,66,729,,
11/1/24 19:30,12286,12286,0,5521,2509,2495,176,0,13,777,66,729,,
11/1/24 19:00,12302,12302,0,5568,2498,2479,175,0,10,777,66,729,,Evening_Peak
11/1/24 18:00,12178,12178,0,5620,2295,2474,174,0,8,808,70,729,,
11/1/24 17:00,10190,10190,0,4822,1284,2178,174,14,7,922,58,731,,
11/1/24 16:00,10515,10515,0,5000,1270,2226,173,133,6,923,60,724,,
11/1/24 15:00,10970,10970,0,4986,1553,2257,173,282,2,922,62,733,,
11/1/24 14:00,11066,11066,0,4866,1614,2258,173,433,0,923,66,733,,
11/1/24 13:00,11806,11806,0,5212,1932,2262,174,506,0,923,66,731,,
11/1/24 12:00,11199,11199,0,5033,1557,2217,176,496,0,923,62,735,,Day_Peak
11/1/24 11:00,10484,10484,0,4915,1208,2061,176,406,0,922,60,736,,
11/1/24 10:00,10302,10302,0,4735,1138,2109,176,431,0,923,54,736,,
11/1/24 9:00,10233,10280,45,4670,1259,2147,176,267,0,922,56,736,,
11/1/24 8:00,10425,10490,62,4790,1389,2220,175,132,5,922,56,736,,
11/1/24 7:00,10524,10630,101,4922,1318,2329,174,46,22,918,62,733,,
11/1/24 6:00,10959,11200,230,5087,1544,2431,176,0,0,922,66,733,,
11/1/24 5:00,11070,11400,315,5072,1657,2431,176,0,0,922,76,922,,
11/1/24 4:00,11152,11750,571,5131,1686,2430,176,0,0,923,72,923,,
11/1/24 3:00,11191,12200,964,5154,1702,2430,176,0,0,922,76,731,,
11/1/24 2:00,11282,12450,1115,5228,1719,2430,176,0,0,922,72,735,,
11/1/24 1:00,11336,13100,1685,5234,1769,2429,176,0,0,922,76,730,,
10/31/24 23:00,12178,13600,1358,5314,2278,2689,176,0,0,922,78,721,,
10/31/24 22:00,12556,13800,1188,5334,2596,2691,216,0,0,922,72,725,,
10/31/24 21:00,12638,14000,1301,5295,2716,2689,216,0,0,922,76,724,,Evening_Peak
10/31/24 20:00,12337,13900,1493,1565,2780,2691,215,0,0,780,64,642,,
10/31/24 19:30,12284,13850,1496,5182,2789,2686,214,0,0,780,76,557,,
10/31/24 19:00,12167,13800,1560,5141,2761,2656,214,0,1,779,84,531,,
10/31/24 18:00,11948,13500,1482,5239,2418,2644,214,0,2,818,82,531,,
10/31/24 17:00,11359,12400,994,5161,1906,2535,213,13,3,923,76,529,,
10/31/24 16:00,11362,12450,1039,5236,1729,2540,213,112,8,922,72,530,,
10/31/24 15:00,11587,12720,1082,5249,1730,2587,213,272,11,923,72,530,,
10/31/24 14:00,11739,12730,946,5259,1820,2564,213,352,2,920,78,531,,
10/31/24 13:00,11842,12600,724,5250,1783,2568,214,494,2,920,80,531,,
10/31/24 12:00,11812,12500,657,5245,1757,2544,215,523,4,921,72,531,,Day_Peak
10/31/24 11:00,11385,12200,778,5177,1541,2498,216,435,1,920,66,531,,
10/31/24 10:00,11229,11900,641,5247,1334,2499,176,447,1,921,64,540,,
10/31/24 9:00,10955,11500,520,5259,1161,2503,176,331,0,925,64,536,,
10/31/24 8:00,10713,11400,656,5138,1087,2598,176,190,0,920,66,538,,
10/31/24 7:00,10626,11350,691,5247,1030,2597,176,57,0,918,64,537,,
10/31/24 6:00,10591,11300,677,5212,1084,2598,175,0,0,919,68,535,,
10/31/24 5:00,10647,11500,815,5261,1084,2593,173,0,0,919,74,543,,
10/31/24 4:00,10821,11750,887,5251,1261,2595,173,0,0,918,78,545,,
10/31/24 3:00,10923,12200,1220,5305,1303,2596,174,0,0,917,78,550,,
10/31/24 2:00,11134,12450,1257,5292,1352,2597,174,0,0,919,74,726,,
10/31/24 1:00,11341,13000,1584,5281,1427,2596,174,0,0,919,80,864,,
10/30/24 23:00,12169,13550,1319,5270,2009,2702,176,0,0,921,78,1013,,
10/30/24 22:00,12673,13716,996,5303,2476,2703,176,0,0,919,74,1022,,
10/30/24 21:00,12754,13770,970,5197,2690,2702,176,0,0,920,60,1009,,
10/30/24 20:00,12933,13900,923,5302,2871,2701,176,0,1,777,78,1027,,Evening_Peak
10/30/24 19:30,12893,14000,1057,5341,2800,2703,176,0,4,777,78,1014,,
10/30/24 19:00,12834,13900,1018,5292,2686,2673,176,0,2,917,78,1010,,
10/30/24 18:00,12376,13600,1169,5229,2332,2618,174,0,2,921,84,1016,,
10/30/24 17:00,11631,12350,687,5306,1656,2487,174,14,1,921,64,1008,,
10/30/24 16:00,11436,12415,935,5216,1431,2485,174,123,1,920,66,1020,,
10/30/24 15:00,11634,12670,989,5211,1386,2530,174,309,3,921,80,1020,,
10/30/24 14:00,11768,12630,823,5258,1426,2533,174,375,0,921,60,1021,,
10/30/24 13:00,11746,12600,816,5215,1337,2527,174,504,1,921,64,1003,,
10/30/24 12:00,11700,12400,669,5284,1213,2546,175,480,1,923,62,1016,,Day_Peak
10/30/24 11:00,11636,12100,443,5130,1227,2545,176,569,1,923,54,1011,,
10/30/24 10:00,11411,11750,324,5090,1222,2460,176,478,1,923,48,1013,,
10/30/24 9:00,11109,11350,230,4888,1289,2407,176,370,0,923,48,1008,,
10/30/24 8:00,11038,11300,250,4915,1275,2459,176,222,0,922,52,1017,,
10/30/24 7:00,10998,11250,241,5037,1273,2451,176,63,0,923,58,1017,,
10/30/24 6:00,10925,11200,263,5028,1267,2453,175,0,0,923,62,1017,,
10/30/24 5:00,11110,11400,277,5226,1247,2453,173,0,0,922,70,1019,,
10/30/24 4:00,11270,11650,363,5151,1478,2460,173,0,0,922,66,1020,,
10/30/24 3:00,11417,12100,652,5192,1587,2453,172,0,0,923,74,1016,,
10/30/24 2:00,11450,12350,860,5166,1648,2454,172,0,0,922,70,1018,,
10/30/24 1:00,11697,12900,1149,5324,1733,2458,173,0,0,921,70,1018,,
10/29/24 23:00,12527,13500,929,5294,2339,2711,174,0,0,918,74,1017,,
10/29/24 22:00,12846,13620,739,5341,2607,2711,176,0,0,917,74,1020,,
10/29/24 21:00,12990,13770,745,5287,2805,2713,176,0,0,918,72,1019,,
10/29/24 20:00,13112,13900,753,5309,3054,2709,175,0,2,774,72,1017,,
10/29/24 19:30,13176,14000,787,5318,3107,2709,175,0,5,774,72,1016,,Evening_Peak
10/29/24 19:00,13038,13900,823,5273,3029,2695,175,0,5,770,70,1021,,
10/29/24 18:00,12695,13700,960,5266,2739,2655,174,0,5,770,70,1016,,
10/29/24 17:00,11520,12350,793,4979,1950,2413,174,17,8,913,60,1006,,
10/29/24 16:00,11579,12415,798,5339,1532,2408,174,129,7,914,68,1008,,
10/29/24 15:00,11833,12670,799,5340,1423,2582,174,308,10,913,68,1015,,
10/29/24 14:00,12044,12630,560,5365,1466,2594,174,437,6,913,68,1021,,
10/29/24 13:00,12079,12600,498,5397,1412,2589,176,512,7,914,58,1014,,
10/29/24 12:00,11859,12400,517,5355,1318,2553,176,460,4,914,62,1017,,Day_Peak
10/29/24 11:00,11658,12000,327,5244,1193,2554,176,501,2,912,58,1018,,
10/29/24 10:00,11306,11350,42,5116,993,2553,176,487,1,913,52,1015,,
10/29/24 9:00,11143,11190,45,5131,910,2576,176,376,0,912,50,1012,,
10/29/24 8:00,10821,10920,95,5104,752,2599,176,206,0,913,52,1019,,
10/29/24 7:00,10770,10860,86,5344,604,2598,176,65,0,912,54,1017,,
10/29/24 6:00,10626,10626,0,5263,601,2602,175,0,0,913,60,1012,,
10/29/24 5:00,10770,10770,0,5249,765,2591,175,0,0,913,62,1015,,
10/29/24 4:00,11019,11125,101,5209,1041,2601,174,0,0,912,68,1014,,
10/29/24 3:00,11387,11510,117,5237,1378,2607,172,0,0,912,66,1015,,
10/29/24 2:00,11908,12060,145,5270,1868,2600,173,0,0,912,68,1017,,
10/29/24 1:00,12202,12380,170,5503,1939,2594,173,0,0,912,66,1015,,
10/28/24 23:00,12934,13150,206,5353,2692,2714,175,0,0,912,70,1018,,
10/28/24 22:00,13129,13530,383,5309,2929,2717,176,0,0,912,68,1018,,
10/28/24 21:00,13210,13750,516,5317,3036,2692,176,0,0,912,66,1011,,
10/28/24 20:00,13396,13950,529,5403,3151,2667,176,0,2,912,70,1015,,
10/28/24 19:30,13404,14000,569,5440,3105,2670,176,0,3,912,76,1022,,Evening_Peak
10/28/24 19:00,13265,13970,673,5377,3057,2658,176,0,2,910,78,1007,,
10/28/24 18:00,12940,13950,965,5320,2819,2601,176,0,5,909,86,1024,,
10/28/24 17:00,11675,12500,788,5115,1907,2456,175,20,3,910,70,1019,,
10/28/24 16:00,11633,12550,876,5170,1606,2518,175,160,6,911,68,1019,,
10/28/24 15:00,11932,12650,686,5310,1522,2568,174,361,4,911,70,1021,,
10/28/24 14:00,11999,12700,669,5292,1465,2598,174,469,5,910,70,1016,,
10/28/24 13:00,12034,12650,588,5261,1425,2598,174,575,3,911,70,1017,,
10/28/24 12:00,11920,12300,363,5303,1265,2563,176,613,4,910,60,1026,,Day_Peak
10/28/24 11:00,11652,11900,237,5272,1063,2535,176,630,11,910,38,1017,,
10/28/24 10:00,11377,11525,141,5268,905,2473,176,562,10,912,56,1015,,
10/28/24 9:00,11017,11180,156,5233,737,2452,176,436,1,912,54,1016,,
10/28/24 8:00,10746,10900,147,5126,718,2493,176,254,1,912,56,1010,,
10/28/24 7:00,10760,10950,181,5268,691,2556,176,79,4,913,58,1015,,
10/28/24 6:00,10552,10700,141,5042,757,2578,176,0,3,913,68,1015,,
10/28/24 5:00,10788,10950,155,5183,834,2593,175,0,0,913,76,1014,,
10/28/24 4:00,11068,11220,145,5178,1112,2598,175,0,2,913,76,1014,,
10/28/24 3:00,11311,11450,133,5233,1307,2598,176,0,0,913,74,1010,,
10/28/24 2:00,11688,11900,202,5235,1687,2597,173,0,0,913,72,1011,,
10/28/24 1:00,12092,12400,294,5297,2017,2598,173,0,0,913,82,1012,,
10/27/24 23:00,12837,13020,175,5408,2507,2710,215,0,0,911,76,1010,,
10/27/24 22:00,13020,13250,253,5394,2697,2711,215,0,0,910,74,1019,,
10/27/24 21:00,13325,13550,215,5331,2906,2709,216,0,0,910,74,1179,,
10/27/24 20:00,13538,13720,174,5272,3221,2674,216,0,0,911,74,1170,,
10/27/24 19:30,13638,13820,174,5407,3188,2669,216,0,0,909,76,1173,,Evening_Peak
10/27/24 19:00,13492,13850,342,5498,2945,2668,216,0,0,910,76,1179,,
10/27/24 18:00,12987,13800,776,5399,2536,2655,216,0,1,910,78,1192,,
10/27/24 17:00,11726,12300,548,5372,1549,2554,175,18,3,911,68,1076,,
10/27/24 16:00,11735,12450,683,5341,1461,2600,175,151,5,910,76,1016,,
10/27/24 15:00,11712,12550,800,5293,1312,2599,175,328,7,910,78,1010,,
10/27/24 14:00,11844,12500,626,5255,1352,2599,175,469,0,910,72,1012,,
10/27/24 13:00,11831,12400,543,5232,1318,2597,174,518,0,910,72,1010,,
10/27/24 12:00,11771,12250,457,5185,1247,2553,174,620,0,911,66,1015,,Day_Peak
10/27/24 11:00,11326,11850,500,4909,1128,2553,173,577,0,911,62,1013,,
10/27/24 10:00,11149,11250,96,4976,960,2513,176,542,0,911,60,1011,,
10/27/24 9:00,10904,10990,82,4851,946,2515,176,443,0,910,54,1009,,
10/27/24 8:00,10836,10910,71,5059,820,2582,176,224,0,911,50,1014,,
10/27/24 7:00,10595,10595,0,5151,712,2601,176,71,0,911,60,913,,
10/27/24 6:00,10402,10402,0,5036,696,2608,176,0,0,911,64,911,,
10/27/24 5:00,10523,10523,0,5171,683,2600,176,0,0,911,60,922,,
10/27/24 4:00,10698,10698,0,5173,760,2601,175,0,0,910,66,1013,,
10/27/24 3:00,10934,10970,34,5237,924,2603,174,0,0,910,68,1018,,
10/27/24 2:00,11251,11300,47,5176,1299,2604,173,0,0,910,72,1017,,
10/27/24 1:00,11755,11790,33,5246,1737,2599,173,0,0,910,74,1016,,
10/26/24 23:00,12457,12550,89,5210,2316,2716,213,0,0,910,78,1014,,
10/26/24 22:00,12737,12850,108,5142,2670,2716,214,0,0,909,78,1008,,
10/26/24 21:00,12928,13050,117,5245,2748,2715,215,0,0,910,78,1017,,
10/26/24 20:00,13162,13330,160,5193,3040,2717,215,0,0,910,78,1009,,
10/26/24 19:30,13296,13480,176,5264,3101,2716,215,0,0,910,78,1012,,Evening_Peak
10/26/24 19:00,13219,13400,173,5205,3097,2701,215,0,0,911,76,1014,,
10/26/24 18:00,12726,13250,500,5283,2562,2665,215,0,1,909,78,1013,,
10/26/24 17:00,11424,11424,0,5049,1580,2545,215,51,0,910,62,1012,,
10/26/24 16:00,11348,11348,0,4978,1470,2558,215,131,0,910,58,1028,,
10/26/24 15:00,11638,11638,0,5175,1505,2526,214,211,1,910,62,1034,,
10/26/24 14:00,11623,11623,0,5075,1495,2473,214,363,0,910,62,1031,,
10/26/24 13:00,11719,11719,0,5093,1429,2595,212,354,36,910,58,1032,,
10/26/24 12:00,11199,11199,0,5138,1003,2491,212,355,3,911,54,1032,,Day_Peak
10/26/24 11:00,10668,10668,0,5129,571,2393,214,364,0,910,52,1035,,
10/26/24 10:00,10146,10146,0,4892,489,2259,214,295,0,910,50,1037,,
10/26/24 9:00,9946,9946,0,5000,397,2207,215,165,3,911,46,1002,,
10/26/24 8:00,9790,9790,0,5220,334,2082,215,149,8,911,40,831,,
10/26/24 7:00,9666,9666,0,5200,313,2085,215,44,20,910,48,831,,
10/26/24 6:00,9122,9122,0,4877,274,1942,215,0,25,911,50,828,,
10/26/24 5:00,9431,9431,0,5224,273,1889,215,0,28,910,56,836,,
10/26/24 4:00,9632,9632,0,5150,346,2082,214,0,28,911,56,845,,
10/26/24 3:00,10010,10010,0,5331,373,2273,214,0,19,910,58,832,,
10/26/24 2:00,10231,10231,0,5310,472,2396,213,0,27,911,60,842,,
10/26/24 1:00,10636,10636,0,5338,670,2478,213,0,30,910,62,935,,
10/25/24 23:00,11075,11075,0,5230,896,2716,213,0,15,910,66,1029,,
10/25/24 22:00,11292,11292,0,5204,1148,2713,213,0,10,911,66,1027,,
10/25/24 21:00,11329,11329,0,5220,1170,2703,213,0,21,910,62,1030,,Evening_Peak
10/25/24 20:00,11134,11134,0,5175,1170,2532,215,0,40,910,62,1030,,
10/25/24 19:30,11087,11087,0,5156,1185,2491,215,0,40,910,62,1028,,
10/25/24 19:00,11265,11265,0,4879,1621,2509,215,0,38,910,62,1031,,
10/25/24 18:00,11082,11082,0,5208,1314,2318,216,0,27,912,60,1027,,
10/25/24 17:00,9342,9342,0,4938,311,2046,216,6,27,913,50,835,,
10/25/24 16:00,9453,9453,0,4964,321,2071,216,57,26,912,50,836,,
10/25/24 15:00,9714,9714,0,4746,415,2175,216,141,26,912,56,1027,,
10/25/24 14:00,9886,9886,0,4775,422,2246,216,191,40,912,58,1026,,
10/25/24 13:00,10686,10686,0,5161,687,2280,216,312,32,913,60,1025,,
10/25/24 12:00,9989,9989,0,4999,416,2088,216,255,24,912,56,1023,,Day_Peak
10/25/24 11:00,9208,9208,0,4967,274,1908,60,266,23,722,50,938,,
10/25/24 10:00,8883,8883,0,4828,269,1748,60,330,43,722,50,833,,
10/25/24 9:00,8892,8892,0,4864,265,1756,82,287,32,722,50,834,,
10/25/24 8:00,8839,8839,0,5102,252,1645,97,115,28,721,46,833,,
10/25/24 7:00,8724,8724,0,5036,194,1645,176,45,26,722,48,832,,
10/25/24 6:00,8574,8574,0,4831,185,1748,176,0,29,722,52,831,,
10/25/24 5:00,8785,8785,0,4878,185,1768,216,0,28,722,52,936,,
10/25/24 4:00,8799,8799,0,4806,189,1846,216,0,26,721,60,935,,
10/25/24 3:00,9109,9109,0,4886,242,1917,216,0,44,721,60,1023,,
10/25/24 2:00,9568,9568,0,5006,289,2217,216,0,31,722,64,1023,,
10/25/24 1:00,9732,9732,0,4947,331,2411,216,0,28,721,62,1016,,
10/24/24 23:00,10348,10348,0,4860,565,2672,215,0,35,909,68,1024,,
10/24/24 22:00,10658,10658,0,4958,619,2840,214,0,34,910,60,1023,,
10/24/24 21:00,10782,10782,0,5044,651,2847,214,0,35,909,58,1024,,
10/24/24 20:00,11009,11009,0,5034,886,2839,214,0,39,910,62,1025,,
10/24/24 19:30,11003,11003,0,5039,886,2838,214,0,35,910,60,1021,,
10/24/24 19:00,10996,10996,0,5080,893,2786,215,0,20,910,66,1026,,
10/24/24 18:00,11243,11243,0,5085,1195,2725,216,0,23,909,60,1030,,Evening_Peak
10/24/24 17:00,9937,9937,0,4801,516,2386,216,5,18,910,56,1029,,
10/24/24 16:00,9384,9384,0,4406,366,2363,216,23,10,911,56,1033,,
10/24/24 15:00,9709,9709,0,4395,566,2466,216,68,0,910,56,1032,,
10/24/24 14:00,10464,10464,0,4829,703,2616,216,78,9,910,72,1031,,
10/24/24 13:00,11114,11114,0,5102,760,2807,215,199,15,909,70,1037,,
10/24/24 12:00,10943,10943,0,5019,753,2652,215,259,34,911,68,1032,,Day_Peak
10/24/24 11:00,10637,10637,0,4994,592,2472,214,309,46,910,66,1034,,
10/24/24 10:00,10358,10358,0,4987,521,2386,214,193,44,910,66,1037,,
10/24/24 9:00,10205,10205,0,4954,503,2364,213,116,49,910,62,1034,,
10/24/24 8:00,10200,10200,0,5087,448,2299,213,116,29,910,64,1034,,
10/24/24 7:00,10119,10170,49,5188,401,2236,213,39,38,910,66,1028,,
10/24/24 6:00,9874,9874,0,5000,383,2247,214,1,18,907,74,1030,,
10/24/24 5:00,9882,9960,74,4976,396,2252,215,0,25,907,80,1031,,
10/24/24 4:00,10247,10330,79,5216,449,2312,215,0,37,907,80,1031,,
10/24/24 3:00,10584,10670,82,5323,449,2550,216,0,32,908,78,1028,,
10/24/24 2:00,11052,11150,94,5162,565,3066,216,0,26,907,82,1028,,
10/24/24 1:00,11358,11470,107,5085,893,3135,216,0,20,906,80,1023,,
10/23/24 23:00,12039,12039,0,5093,1789,2905,215,0,5,907,86,1039,,
10/23/24 22:00,12317,12317,0,4940,2239,2903,215,0,2,903,86,1029,,
10/23/24 21:00,12488,12488,0,4953,2403,2894,215,0,7,903,86,1027,,
10/23/24 20:00,12840,12840,0,4857,2854,2881,215,0,13,904,84,1032,,
10/23/24 19:30,12975,13010,33,4855,2991,2883,215,0,13,901,86,1031,,
10/23/24 19:00,13092,13125,32,4813,3120,2930,215,0,9,901,70,1034,,
10/23/24 18:00,13391,13430,37,5146,2841,3160,215,0,11,902,84,1032,,Evening_Peak
10/23/24 17:00,11692,11692,0,4998,1632,2834,216,5,1,901,74,1031,,
10/23/24 16:00,11425,11425,0,4800,1482,2872,216,37,0,902,80,1036,,
10/23/24 15:00,11883,11883,0,5055,1536,2922,216,139,0,902,80,1033,,
10/23/24 14:00,12049,12120,68,5051,1599,2937,216,237,0,902,70,1037,,
10/23/24 13:00,12563,12730,159,5288,1585,3076,216,384,0,902,80,1032,,
10/23/24 12:00,12328,12550,212,5230,1448,3046,216,383,0,908,66,1031,,Day_Peak
10/23/24 11:00,12097,12320,213,5195,1326,2990,215,366,0,909,60,1036,,
10/23/24 10:00,11881,11970,85,4940,1279,3028,215,414,0,908,60,1037,,
10/23/24 9:00,11617,11685,65,4836,1237,3028,214,300,0,910,60,1032,,
10/23/24 8:00,11162,11220,55,4647,1052,3057,213,183,0,910,60,1040,,
10/23/24 7:00,11380,11500,115,4970,929,3182,213,72,0,910,62,1042,,
10/23/24 6:00,11354,11500,139,5075,929,3121,214,0,0,910,62,1043,,
10/23/24 5:00,11541,11700,152,5201,931,3176,214,0,0,910,68,1041,,
10/23/24 4:00,11677,11900,213,5195,1054,3180,215,0,0,910,82,1041,,
10/23/24 3:00,11991,12250,247,5206,1360,3185,216,0,0,910,74,1040,,
10/23/24 2:00,12469,12750,268,5162,1863,3182,216,0,13,916,76,1041,,
10/23/24 1:00,12540,13100,535,5111,1973,3193,216,0,16,915,84,1032,,
10/22/24 23:00,13654,13770,111,5284,2818,3290,215,0,1,920,84,1042,,
10/22/24 22:00,13619,13740,116,5054,3047,3267,215,0,10,920,70,1036,,
10/22/24 21:00,13743,13900,150,5139,3143,3210,213,0,1,920,76,1041,,
10/22/24 20:00,13994,14150,149,5187,3305,3244,213,0,3,920,82,1040,,Evening_Peak
10/22/24 19:30,13818,14140,308,5084,3257,3232,213,0,0,920,68,1044,,
10/22/24 19:00,13761,14237,455,5073,3204,3234,214,0,0,920,82,1034,,
10/22/24 18:00,13582,14000,399,5124,2898,3209,214,0,3,920,80,1134,,
10/22/24 17:00,12094,12350,244,4665,2020,3032,214,24,36,920,66,1117,,
10/22/24 16:00,12531,12941,392,5065,1880,3178,216,181,0,919,60,1032,,
10/22/24 15:00,12579,13050,450,5068,1726,3183,216,370,0,920,60,1036,,
10/22/24 14:00,12653,13000,331,5006,1717,3179,216,521,0,919,60,1035,,
10/22/24 13:00,12666,13020,338,5049,1597,3177,216,616,0,919,56,1036,,
10/22/24 12:00,12254,12620,350,4765,1460,3135,216,665,1,920,58,1034,,Day_Peak
10/22/24 11:00,11831,12000,161,4658,1171,3135,216,623,0,920,72,1036,,
10/22/24 10:00,11456,11530,71,4657,871,3104,215,572,0,920,76,1041,,
10/22/24 9:00,11125,11160,33,4588,778,3058,214,455,2,920,72,1038,,
10/22/24 8:00,10905,10905,0,4633,652,3132,213,255,5,921,66,1028,,
10/22/24 7:00,10824,10824,0,5008,553,2921,212,81,6,920,68,1032,,
10/22/24 6:00,10536,10536,0,4940,537,2820,212,0,3,920,72,1032,,
10/22/24 5:00,10742,10755,12,4967,576,2959,213,0,0,920,76,1031,,
10/22/24 4:00,10980,11015,33,4898,801,3031,214,0,1,920,82,1033,,
10/22/24 3:00,11325,11360,33,4898,993,3190,215,0,0,920,80,1029,,
10/22/24 2:00,11543,11580,35,4892,1205,3192,215,0,0,919,86,1034,,
10/22/24 1:00,12071,12110,37,5026,1612,3187,216,0,0,920,84,1026,,
10/21/24 23:00,12853,12853,0,4936,2480,3075,215,0,0,920,90,1137,,
10/21/24 22:00,13069,13080,11,4752,2996,2967,215,0,0,920,86,1133,,
10/21/24 21:00,13315,13390,72,4824,3044,3097,214,0,3,920,82,1131,,
10/21/24 20:00,13566,13670,99,4791,3178,3247,214,0,1,920,82,1133,,
10/21/24 19:30,13663,13760,93,4849,3215,3244,213,0,3,920,80,1139,,
10/21/24 19:00,13785,13900,110,4915,3292,3231,213,0,1,920,80,1133,,Evening_Peak
10/21/24 18:00,13375,13700,310,4996,2959,3159,212,0,3,920,90,1036,,
10/21/24 17:00,11877,11877,0,4494,2201,2903,212,30,9,920,74,1034,,
10/21/24 16:00,12112,12112,0,4667,1960,3099,214,150,3,920,68,1031,,
10/21/24 15:00,12481,12540,56,4889,1845,3185,216,300,8,920,82,1036,,
10/21/24 14:00,12376,12376,0,4657,1790,3170,216,498,0,920,90,1035,,
10/21/24 13:00,12252,12304,50,4791,1505,3152,216,541,0,921,86,1040,,
10/21/24 12:00,12143,12200,54,4831,1302,3131,216,624,0,920,82,1037,,Day_Peak
10/21/24 11:00,11657,11657,0,4788,1081,2964,216,583,0,921,78,1026,,
10/21/24 10:00,11184,11184,0,4660,829,2869,216,585,0,921,70,1034,,
10/21/24 9:00,10777,10777,0,4503,599,2982,214,455,0,921,66,1037,,
10/21/24 8:00,10513,10513,0,4637,392,3041,213,213,0,921,64,1032,,
10/21/24 7:00,10484,10484,0,4779,375,3009,213,78,3,921,66,1040,,
10/21/24 6:00,10246,10246,0,4649,353,3000,211,0,5,920,74,1034,,
10/21/24 5:00,10438,10438,0,4807,353,3022,211,0,8,920,82,1035,,
10/21/24 4:00,10681,10681,0,4899,419,3101,212,0,8,921,84,1037,,
10/21/24 3:00,10992,11030,36,4960,618,3162,214,0,8,919,78,1033,,
10/21/24 2:00,11372,11420,46,4968,995,3159,216,0,2,920,82,1030,,
10/21/24 1:00,11888,11940,50,4987,1468,3181,216,0,0,921,84,1031,,
10/20/24 23:00,12616,12616,0,4929,2032,3291,216,0,0,920,88,1140,,
10/20/24 22:00,12789,12789,0,4941,2193,3292,215,0,0,921,88,1139,,
10/20/24 21:00,13100,13150,48,4910,2538,3292,215,0,0,920,86,1139,,
10/20/24 20:00,13373,13430,54,4883,2883,3253,214,0,0,920,88,1132,,
10/20/24 19:30,13474,13530,53,4922,2942,3242,213,0,2,920,88,1145,,
10/20/24 19:00,13654,13730,73,4934,3213,3242,213,0,9,920,88,1035,,Evening_Peak
10/20/24 18:00,13139,13230,87,5350,2458,3070,213,0,7,920,86,1035,,
10/20/24 17:00,11959,12020,58,5259,1434,2991,214,27,6,920,76,1032,,
10/20/24 16:00,12200,12280,76,5267,1346,3168,214,166,0,920,82,1037,,
10/20/24 15:00,12393,12480,83,5288,1330,3175,214,340,2,920,84,1040,,
10/20/24 14:00,12334,12420,82,5143,1276,3178,215,471,7,921,86,1037,,
10/20/24 13:00,12331,12410,75,5189,1141,3146,216,583,9,920,90,1037,,
10/20/24 12:00,12174,12270,92,5081,1134,3081,216,623,0,920,86,1033,,Day_Peak
